time	aortic_valve_pos	mitral_valve_pos	muscle_length	muscle_stress	muscle_ATP_used_per_liter_per_s	muscle_ATP_concentration	hr_new_beat	hr_heart_rate_bpm	memb_Ca_cytosol	memb_Ca_sr	memb_activation	memb_t_open_left_s	memb_k_serca	memb_k_leak	memb_k_active	memb_J_release	memb_J_uptake	mito_volume	mito_ATP_generated_M_per_liter_per_s	fs_muscle_length	fs_muscle_stress	fs_hs_length	fs_hs_stress_titin	fs_hs_stress_extracellular	fs_hs_stress_viscous	fs_hs_stress_total	fs_hs_a_pop_0	fs_hs_a_pop_1	fs_hs_m_pop_0	fs_hs_m_pop_1	fs_hs_m_pop_2	fs_hs_m_pop_3	fs_hs_c_pop_0	fs_hs_c_pop_1	fs_hs_c_pop_2	fs_sc_extension	fs_sc_last_extension	fs_sc_force	vent_wall_volume	vent_wall_thickness	vent_chamber_radius	vent_chamber_height	vent_n_hs	vent_stroke_work_J	vent_stroke_energy_used_J	vent_efficiency	vent_ejection_fraction	vent_ATP_used_per_s	vent_stroke_volume	vent_cardiac_output	rc_1_C	rc_heart_rate_t_RR_interval_s	rc_2_C	rc_membranes_k_active	rc_3_C	rc_membranes_k_serca	rc_4_C	rc_FiberSim_m_state_1_trans_1_param_1	rc_5_C	rc_FiberSim_k_on	rc_6_C	rc_circulation_resistance_4	rc_7_C	rc_circulation_compliance_7	baro_active	baro_P_set	baro_A	baro_B	gc_1_prop_signal	gc_1_deriv_signal	gc_1_output	gc_1_slope	gc_2_prop_signal	gc_2_deriv_signal	gc_2_output	gc_2_slope	growth_active	circ_blood_volume	pressure_0	pressure_1	pressure_2	pressure_3	pressure_4	pressure_5	pressure_6	volume_0	volume_1	volume_2	volume_3	volume_4	volume_5	volume_6	flow_0	flow_1	flow_2	flow_3	flow_4	flow_5	flow_6
5.28	0	0	912.175	2152.63	-0	0.0075126	0	60	1.65125e-07	0.000999835	0	-0.27	8	0.0006	0.082	5.99901e-07	1.321e-06	3.6e-05	0.000396	912.175	2152.63	911.959	-105.552	-52.6035	0.0587275	1565.64	0.923611	0.0763889	0.842593	0.152006	0.00154321	0.00385802	1	0	0	0.215263	0.21585	2152.63	0.1	0.0119642	0.0173887	0.066947	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.494258	0.5	0	0	0	0	0	0	0	0	0	4.5	30.0256	87.7031	86.7215	27.3647	11.7536	8.64365	7.6912	0.0423959	0.335057	0.369328	0.127376	0.251176	0.759324	2.61534	-0	-0	0.0245413	0.074196	0.0624442	0.0621992	0.0476226
5.29	0	0	912.175	1826.58	-0	0.00751557	0	60	1.58195e-07	0.000999842	0	-0.28	8	0.0006	0.082	5.99905e-07	1.26556e-06	3.6e-05	0.000396	912.175	1826.58	911.992	-105.124	-52.5483	0.0938097	888.516	0.951389	0.0486111	0.884259	0.111111	0.00154321	0.00308642	1	0	0	0.182658	0.183596	1826.58	0.1	0.0119642	0.0173887	0.066947	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.492722	0.5	0	0	0	0	0	0	0	0	0	4.5	25.6004	87.0887	86.1063	27.4765	11.7772	8.64858	7.69715	0.0423959	0.334811	0.368836	0.127487	0.251178	0.759472	2.61582	-0	-0	0.0245597	0.0732874	0.062797	0.0625723	0.0475713
5.3	0	0	912.175	1607.14	-0	0.00751953	0	60	1.51798e-07	0.000999848	0	-0.29	8	0.0006	0.082	5.99909e-07	1.21438e-06	3.6e-05	0.000396	912.175	1607.14	912.014	-104.807	-52.5111	0.0777801	829.341	0.949074	0.0509259	0.867284	0.130401	0	0.00231481	1	0	0	0.160714	0.161492	1607.14	0.1	0.0119642	0.0173887	0.066947	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.491192	0.5	0	0	0	0	0	0	0	0	0	4.5	22.5116	86.4765	85.5013	27.5759	11.7988	8.65363	7.7031	0.0423959	0.334566	0.368353	0.127585	0.25118	0.759624	2.6163	-0	-0	0.02438	0.0724067	0.0631086	0.0629031	0.047527
5.31	0	0	912.175	1334.35	-0	0.00752251	0	60	1.45892e-07	0.000999854	0	-0.3	8	0.0006	0.082	5.99912e-07	1.16714e-06	3.6e-05	0.000396	912.175	1334.35	912.041	-104.422	-52.4648	0.12778	56.5557	0.951389	0.0486111	0.868827	0.130401	0	0.000771605	1	0	0	0.133435	0.134713	1334.35	0.1	0.0119642	0.0173887	0.066947	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.489676	0.5	0	0	0	0	0	0	0	0	0	4.5	18.8668	85.8698	84.9045	27.6638	11.8185	8.65881	7.70903	0.0423959	0.334324	0.367876	0.127672	0.251182	0.75978	2.61677	-0	-0	0.0241318	0.0715509	0.0633811	0.0631939	0.0474888
5.32	0	0	912.175	1062.21	-0	0.00752647	0	60	1.40441e-07	0.00099986	0	-0.31	8	0.0006	0.082	5.99916e-07	1.12353e-06	3.6e-05	0.000396	912.175	1062.21	912.068	-104.132	-52.4188	0.100385	58.3639	0.976852	0.0231481	0.916667	0.0825617	0	0.000771605	1	0	0	0.106221	0.107225	1062.21	0.1	0.0119642	0.0173887	0.066947	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.488176	0.5	0	0	0	0	0	0	0	0	0	4.5	15.0152	85.2695	84.3149	27.7406	11.8364	8.66409	7.71497	0.0423959	0.334084	0.367405	0.127748	0.251184	0.759939	2.61724	-0	-0	0.0238629	0.0707179	0.0636168	0.063447	0.0474561
5.33	0	0	912.175	755.424	-0	0.00753043	0	60	1.35409e-07	0.000999865	0	-0.32	8	0.0006	0.082	5.99919e-07	1.08327e-06	3.6e-05	0.000396	912.175	755.424	912.099	-103.753	-52.3668	0.0824944	-69.5198	0.962963	0.037037	0.908951	0.0902778	0.000771605	0	1	0	0	0.0755424	0.0763674	755.424	0.1	0.0119642	0.0173887	0.066947	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.486693	0.5	0	0	0	0	0	0	0	0	0	4.5	10.7095	84.676	83.7323	27.807	11.8527	8.66946	7.7209	0.0423959	0.333847	0.36694	0.127813	0.251185	0.7601	2.61772	-0	-0	0.023591	0.0699066	0.0638175	0.0636642	0.047428
5.34	0	0	912.175	593.286	-0.000986425	0.00753241	0	60	1.30764e-07	0.000999869	0	-0.33	8	0.0006	0.082	5.99922e-07	1.04611e-06	3.6e-05	0.000396	912.175	593.286	912.115	-103.683	-52.3394	0.0275553	317.733	0.967593	0.0324074	0.910494	0.087963	0	0.00154321	1	0	0	0.0593286	0.0596041	593.286	0.1	0.0119642	0.0173887	0.066947	160981	0.711698	-1.31392	0.54166	0.640096	-9.86425e-05	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.485227	0.5	0	0	0	0	0	0	0	0	0	4.5	8.30707	84.0892	83.1563	27.8636	11.8673	8.6749	7.72683	0.0423959	0.333612	0.366479	0.127869	0.251187	0.760263	2.61819	-0	-0	0.0233223	0.0691159	0.0639852	0.0638476	0.0474038
5.35	0	0.00679672	912.176	475.123	-0	0.00753637	0	60	1.26476e-07	0.000999874	0	-0.34	8	0.0006	0.082	5.99924e-07	1.01181e-06	3.6e-05	0.000396	912.176	475.123	912.128	-103.492	-52.3172	0.12637	28.6465	0.965278	0.0347222	0.91821	0.0810185	0	0.000771605	1	0	0	0.0475123	0.0479588	475.123	0.1	0.0119641	0.0173887	0.0669474	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.483779	0.5	0	0	0	0	0	0	0	0	0	4.5	6.71553	83.5091	82.5868	27.9108	11.8804	8.68041	7.73275	0.0423964	0.333381	0.366024	0.127915	0.251188	0.760429	2.61867	0.000345688	-0	0.023059	0.068345	0.0641216	0.063999	0.0473831
5.36	0	0.212345	912.402	346.264	-0	0.00754033	0	60	1.22517e-07	0.000999877	0	-0.35	8	0.0006	0.082	5.99926e-07	9.80139e-07	3.6e-05	0.000396	912.402	346.264	912.367	-100.924	-51.9141	5.92184	278.637	0.972222	0.0277778	0.912037	0.0864198	0.000771605	0.000771605	1	0	0	0.0346264	0.034694	346.264	0.1	0.0119539	0.0174003	0.0670376	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.482346	0.5	0	0	0	0	0	0	0	0	0	4.5	4.81514	82.9356	82.0235	27.9491	11.892	8.68597	7.73763	0.0425101	0.333151	0.365574	0.127952	0.251189	0.760596	2.61903	0.0310289	-0	0.0228018	0.067593	0.0642285	0.0641201	0.0474167
5.37	0	0.867708	913.502	382.423	-0	0.00754331	0	60	1.18863e-07	0.000999881	0	-0.36	8	0.0006	0.082	5.99929e-07	9.50907e-07	3.6e-05	0.000396	913.502	382.423	913.464	-89.1866	-50.0741	18.9582	-120.302	0.986111	0.0138889	0.904321	0.095679	0	0	1	0	0	0.0382423	0.038745	382.423	0.1	0.0118899	0.0174621	0.0674988	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.48093	0.5	0	0	0	0	0	0	0	0	0	4.5	5.37958	82.3684	81.4663	27.979	11.9022	8.69151	7.73701	0.0431068	0.332925	0.365129	0.127982	0.25119	0.760762	2.61891	0.102278	-0	0.0225507	0.0668591	0.0643075	0.0642132	0.0477253
5.38	0	1	916.553	254.805	-0	0.00754727	0	60	1.1549e-07	0.000999885	0	-0.37	8	0.0006	0.082	5.99931e-07	9.23922e-07	3.6e-05	0.000396	916.553	254.805	916.527	-56.5907	-45.0517	36.8671	-64.774	0.972222	0.0277778	0.907407	0.0925926	0	0	1	0	0	0.0254805	0.0258001	254.805	0.1	0.0116992	0.0176379	0.0688066	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.47953	0.5	0	0	0	0	0	0	0	0	0	4.5	3.46828	81.8074	80.9151	28.0011	11.9109	8.69689	7.72284	0.0448316	0.332701	0.364688	0.128003	0.251191	0.760922	2.61766	0.212728	-0	0.0223056	0.0661426	0.0643605	0.064281	0.0487024
5.39	0	1	920.728	179.25	-0	0.00755123	0	60	1.12377e-07	0.000999888	0	-0.38	8	0.0006	0.082	5.99933e-07	8.99013e-07	3.6e-05	0.000396	920.728	179.25	920.71	-12.2921	-38.4641	44.9392	-5.81552	0.993056	0.00694444	0.915123	0.0848765	0	0	1	0	0	0.017925	0.0181101	179.25	0.1	0.011429	0.0178806	0.0706308	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.478145	0.5	0	0	0	0	0	0	0	0	0	4.5	2.32111	81.2524	80.3698	28.0156	11.9182	8.70188	7.69891	0.0472953	0.332479	0.364252	0.128017	0.251192	0.761071	2.61569	0.26889	-0	0.0220662	0.0654428	0.0643896	0.0643259	0.0501485
5.4	0	1	925.475	138.541	-0	0.00755519	0	60	1.09502e-07	0.00099989	0	-0.39	8	0.0006	0.082	5.99934e-07	8.76018e-07	3.6e-05	0.000396	925.475	138.541	925.461	37.8073	-31.3444	48.4816	380.144	0.974537	0.025463	0.907407	0.091821	0	0.000771605	1	0	0	0.0138541	0.0136125	138.541	0.1	0.0111266	0.0181534	0.0727295	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.476775	0.5	0	0	0	0	0	0	0	0	0	4.5	1.61382	80.7034	79.8301	28.023	11.9238	8.70636	7.66941	0.0501979	0.33226	0.363821	0.128023	0.251192	0.761203	2.6133	0.30278	-0	0.0218325	0.0647589	0.0643966	0.0643491	0.0518473
5.41	0	1	929.964	172.257	-0	0.00755915	0	60	1.06849e-07	0.000999893	0	-0.4	8	0.0006	0.082	5.99936e-07	8.54792e-07	3.6e-05	0.000396	929.964	172.257	929.947	85.5665	-24.9589	44.2936	104.903	0.981481	0.0185185	0.876543	0.123457	0	0	1	0	0	0.0172257	0.017293	172.257	0.1	0.010843	0.0184091	0.074742	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.47542	0.5	0	0	0	0	0	0	0	0	0	4.5	1.99056	80.1602	79.296	28.0236	11.9278	8.71027	7.64008	0.0530507	0.332042	0.363394	0.128023	0.251193	0.761319	2.61098	0.282476	-0	0.0216041	0.0640905	0.0643831	0.0643514	0.0535098
5.42	0	1	934.437	151.446	-0	0.00756311	0	60	1.044e-07	0.000999896	0	-0.41	8	0.0006	0.082	5.99937e-07	8.35198e-07	3.6e-05	0.000396	934.437	151.446	934.422	133.412	-18.8973	45.073	94.6144	0.986111	0.0138889	0.896605	0.102623	0.000771605	0	1	0	0	0.0151446	0.0152015	151.446	0.1	0.0105741	0.0186578	0.076758	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.47408	0.5	0	0	0	0	0	0	0	0	0	4.5	1.67171	79.6226	78.7674	28.0179	11.9303	8.71364	7.61063	0.0559636	0.331828	0.362972	0.128017	0.251193	0.761418	2.60861	0.296946	-0	0.0213808	0.0634369	0.0643502	0.0643337	0.0551506
5.43	0	1	938.446	301.927	-0	0.00756707	0	60	1.02139e-07	0.000999898	0	-0.42	8	0.0006	0.082	5.99939e-07	8.1711e-07	3.6e-05	0.000396	938.446	301.927	938.416	176.244	-13.7363	32.7854	1194.12	0.974537	0.025463	0.904321	0.0933642	0	0.00231481	1	0	0	0.0301927	0.0293005	301.927	0.1	0.0103304	0.0188814	0.0785975	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.472753	0.5	0	0	0	0	0	0	0	0	0	4.5	2.9784	79.0905	78.244	28.0061	11.9313	8.71645	7.58275	0.0586861	0.331615	0.362554	0.128005	0.251193	0.761501	2.60645	0.230218	-0	0.0211625	0.0627975	0.064299	0.0642971	0.0566853
5.44	0	1	941.587	303.357	-0	0.00757004	0	60	1.00052e-07	0.0009999	0	-0.43	8	0.0006	0.082	5.9994e-07	8.00413e-07	3.6e-05	0.000396	941.587	303.357	941.556	210.291	-9.83593	32.3888	232.845	0.993056	0.00694444	0.888889	0.111111	0	0	1	0	0	0.0303357	0.0304062	303.357	0.1	0.0101507	0.0190512	0.0800363	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.471441	0.5	0	0	0	0	0	0	0	0	0	4.5	3.08932	78.5639	77.7259	27.9885	11.9309	8.71882	7.56289	0.0608398	0.331405	0.36214	0.127986	0.251193	0.761571	2.60487	0.223678	-0	0.020949	0.0621718	0.0642304	0.0642416	0.0577962
5.45	0	1	944.911	284.664	-0	0.007574	0	60	9.8125e-08	0.000999902	0	-0.44	8	0.0006	0.082	5.99941e-07	7.85e-07	3.6e-05	0.000396	944.911	284.664	944.883	246.413	-5.8507	33.6581	274.222	0.979167	0.0208333	0.893519	0.106481	0	0	1	0	0	0.0284664	0.0284768	284.664	0.1	0.0099668	0.0192281	0.0815664	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.470142	0.5	0	0	0	0	0	0	0	0	0	4.5	2.79328	78.0425	77.2129	27.9655	11.9292	8.72078	7.54135	0.0631601	0.331196	0.36173	0.127963	0.251193	0.761629	2.60313	0.237403	-0	0.02074	0.0615592	0.0641452	0.0641688	0.0589714
5.46	0	1	948.293	280.192	-0	0.00757796	0	60	9.63465e-08	0.000999904	0	-0.45	8	0.0006	0.082	5.99942e-07	7.70772e-07	3.6e-05	0.000396	948.293	280.192	948.265	283.335	-1.94622	33.7613	315.151	0.993056	0.00694444	0.888889	0.111111	0	0	1	0	0	0.0280192	0.0279842	280.192	0.1	0.00978323	0.0194063	0.0831352	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.468856	0.5	0	0	0	0	0	0	0	0	0	4.5	2.6502	77.5263	76.7049	27.9374	11.9263	8.72232	7.51869	0.0655738	0.33099	0.361324	0.127934	0.251193	0.761673	2.60131	0.243425	-0	0.0205355	0.0609594	0.0640443	0.06408	0.0601812
5.47	0	1	951.423	368.744	-0	0.00758192	0	60	9.47048e-08	0.000999905	0	-0.46	8	0.0006	0.082	5.99943e-07	7.57638e-07	3.6e-05	0.000396	951.423	368.744	951.386	317.451	1.55198	28.0884	796.45	0.988426	0.0115741	0.896605	0.102623	0	0.000771605	1	0	0	0.0368744	0.0364467	368.744	0.1	0.00961313	0.0195712	0.0846045	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.467584	0.5	0	0	0	0	0	0	0	0	0	4.5	3.31052	77.0152	76.2018	27.9044	11.9222	8.72343	7.49714	0.0678711	0.330786	0.360921	0.127901	0.251192	0.761705	2.59962	0.209331	-0	0.0203352	0.0603718	0.0639287	0.063976	0.0613143
5.48	0	1	954.25	362.668	-0	0.00758588	0	60	9.31893e-08	0.000999907	0	-0.47	8	0.0006	0.082	5.99944e-07	7.45514e-07	3.6e-05	0.000396	954.25	362.668	954.213	348.742	4.79288	28.4081	381.944	0.988426	0.0115741	0.87963	0.12037	0	0	1	0	0	0.0362668	0.0362475	362.668	0.1	0.00946632	0.0197167	0.0859321	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.466324	0.5	0	0	0	0	0	0	0	0	0	4.5	3.2392	76.509	75.7035	27.8668	11.917	8.72415	7.47871	0.0699655	0.330583	0.360523	0.127863	0.251192	0.761726	2.59815	0.211976	-0	0.0201389	0.0597959	0.0637992	0.0638572	0.062272
5.49	0	1	957.01	394.181	-0	0.00758984	0	60	9.17903e-08	0.000999908	0	-0.48	8	0.0006	0.082	5.99945e-07	7.34322e-07	3.6e-05	0.000396	957.01	394.181	956.971	379.281	8.05345	26.5986	413.934	0.986111	0.0138889	0.891975	0.108025	0	0	1	0	0	0.0394181	0.0393983	394.181	0.1	0.00932441	0.0198582	0.087239	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.465076	0.5	0	0	0	0	0	0	0	0	0	4.5	3.42836	76.0077	75.2099	27.8249	11.9107	8.72452	7.46033	0.0720525	0.330383	0.360129	0.12782	0.251191	0.761736	2.59669	0.201598	-0	0.0199466	0.0592313	0.0636564	0.0637246	0.0632093
5.5	0	1	959.64	405.225	-0	0.0075938	0	60	9.04989e-08	0.00099991	0	-0.49	8	0.0006	0.082	5.99946e-07	7.23991e-07	3.6e-05	0.000396	959.64	405.225	959.6	408.526	11.2562	25.9486	445.732	0.988426	0.0115741	0.891975	0.108025	0	0	1	0	0	0.0405225	0.0404819	405.225	0.1	0.00919257	0.0199914	0.0884893	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.463841	0.5	0	0	0	0	0	0	0	0	0	4.5	3.43425	75.5112	74.7209	27.7788	11.9035	8.72454	7.44307	0.0740687	0.330185	0.359738	0.127774	0.25119	0.761736	2.59531	0.200441	-0	0.0197581	0.0586776	0.0635012	0.0635791	0.0640736
5.51	0	1	962.214	415.206	-0	0.00759776	0	60	8.93067e-08	0.000999911	0	-0.5	8	0.0006	0.082	5.99946e-07	7.14454e-07	3.6e-05	0.000396	962.214	415.206	962.173	437.277	14.4825	25.4753	477.236	0.990741	0.00925926	0.895062	0.104938	0	0	1	0	0	0.0415206	0.0414586	415.206	0.1	0.00906593	0.0201205	0.0897193	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.462618	0.5	0	0	0	0	0	0	0	0	0	4.5	3.43159	75.0193	74.2364	27.7288	11.8953	8.72422	7.42608	0.0760715	0.329988	0.359351	0.127724	0.251189	0.761725	2.59395	0.199724	-0	0.0195733	0.0581345	0.0633342	0.0634213	0.0649072
5.52	0	1	964.596	466.343	-0	0.00760172	0	60	8.82063e-08	0.000999912	0	-0.51	8	0.0006	0.082	5.99947e-07	7.0565e-07	3.6e-05	0.000396	964.596	466.343	964.549	463.949	17.546	22.9939	732.317	0.988426	0.0115741	0.902778	0.095679	0.00154321	0	1	0	0	0.0466343	0.0463683	466.343	0.1	0.00894941	0.0202396	0.0908662	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.461407	0.5	0	0	0	0	0	0	0	0	0	4.5	3.73892	74.5321	73.7564	27.6752	11.8862	8.72359	7.41044	0.077959	0.329793	0.358967	0.12767	0.251189	0.761705	2.59272	0.183576	-0	0.0193919	0.0576014	0.0631562	0.063252	0.0656574
5.53	0	1	966.867	480.079	-0	0.00760568	0	60	8.71904e-08	0.000999913	0	-0.52	8	0.0006	0.082	5.99948e-07	6.97523e-07	3.6e-05	0.000396	966.867	480.079	966.819	489.461	20.5486	22.4526	780.666	0.993056	0.00694444	0.891975	0.107253	0	0.000771605	1	0	0	0.0480079	0.0477073	480.079	0.1	0.00884125	0.0203518	0.0919627	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.460208	0.5	0	0	0	0	0	0	0	0	0	4.5	3.7641	74.0493	73.2807	27.6182	11.8762	8.72266	7.39594	0.0797768	0.3296	0.358587	0.127612	0.251188	0.761676	2.59156	0.181592	-0	0.0192139	0.0570782	0.0629677	0.0630716	0.0663359
5.54	0	1	968.963	518.3	-0	0.00760964	0	60	8.62527e-08	0.000999914	0	-0.53	8	0.0006	0.082	5.99948e-07	6.90021e-07	3.6e-05	0.000396	968.963	518.3	968.911	513.204	23.383	20.62	557.208	1	0	0.898148	0.101852	0	0	1	0	0	0.05183	0.0517911	518.3	0.1	0.00874202	0.020455	0.0929808	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.459019	0.5	0	0	0	0	0	0	0	0	0	4.5	4.02968	73.5709	72.8093	27.5578	11.8655	8.72145	7.3828	0.0814799	0.329409	0.35821	0.127552	0.251186	0.761639	2.59052	0.167656	-0	0.0190393	0.0565644	0.0627693	0.0628809	0.0669322
5.55	0	1	970.94	544.112	-0	0.0076136	0	60	8.5387e-08	0.000999915	0	-0.54	8	0.0006	0.082	5.99949e-07	6.83096e-07	3.6e-05	0.000396	970.94	544.112	970.886	535.66	26.1203	19.3608	432.335	0.983796	0.0162037	0.891975	0.107253	0.000771605	0	1	0	0	0.0544112	0.054523	544.112	0.1	0.00865007	0.0205516	0.093945	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.457842	0.5	0	0	0	0	0	0	0	0	0	4.5	4.17911	73.0968	72.3421	27.4944	11.854	8.71999	7.3708	0.0831039	0.32922	0.357837	0.127488	0.251185	0.761595	2.58957	0.159584	-0	0.0188677	0.0560596	0.0625617	0.0626805	0.0674594
5.56	0	1	972.673	625.571	-0	0.00761756	0	60	8.45879e-08	0.000999915	0	-0.55	8	0.0006	0.082	5.99949e-07	6.76704e-07	3.6e-05	0.000396	972.673	625.571	972.61	555.287	28.5596	15.8794	599.726	0.983796	0.0162037	0.895062	0.104938	0	0	1	0	0	0.0625571	0.0625829	625.571	0.1	0.00856903	0.0206364	0.0947963	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.456677	0.5	0	0	0	0	0	0	0	0	0	4.5	4.71206	72.6271	71.8791	27.4281	11.8418	8.71829	7.36083	0.0845507	0.329032	0.357466	0.127421	0.251184	0.761543	2.5888	0.132438	-0	0.0186992	0.0555637	0.0623452	0.0624707	0.067873
5.57	0	1	974.265	637.836	-0	0.00762152	0	60	8.38503e-08	0.000999916	0	-0.56	8	0.0006	0.082	5.9995e-07	6.70802e-07	3.6e-05	0.000396	974.265	637.836	974.202	573.479	30.8533	15.6389	650.893	0.979167	0.0208333	0.896605	0.102623	0.000771605	0	1	0	0	0.0637836	0.0637705	637.836	0.1	0.0084972	0.020713	0.0955776	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.455521	0.5	0	0	0	0	0	0	0	0	0	4.5	4.7314	72.1614	71.4201	27.3591	11.829	8.71641	7.35268	0.085882	0.328846	0.3571	0.127352	0.251183	0.761486	2.58815	0.131064	-0	0.0185337	0.0550762	0.0621205	0.0622519	0.0681868
5.58	0	1	975.732	673.094	-0	0.00762548	0	60	8.31694e-08	0.000999917	0	-0.57	8	0.0006	0.082	5.9995e-07	6.65355e-07	3.6e-05	0.000396	975.732	673.094	975.665	590.3	32.998	14.4077	516.657	0.993056	0.00694444	0.865741	0.133488	0.000771605	0	1	0	0	0.0673094	0.0674659	673.094	0.1	0.00843104	0.0207836	0.0963008	160981	0.711698	-1.31392	0.54166	0.640096	-0	0.0689891	4.14349	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.454377	0.5	0	0	0	0	0	0	0	0	0	4.5	4.9526	71.6999	70.9651	27.2876	11.8156	8.71436	7.34556	0.0871225	0.328662	0.356736	0.12728	0.251181	0.761424	2.58759	0.119648	-0	0.0183709	0.0545969	0.0618878	0.0620249	0.0684397
